Query.ID Iteration Dok.Nummer Rang Score System
10893 Q0 29924 838 0.756 AK
10893 Q0 12482 839 0.756 AK
10893 Q0 14623 840 0.756 AK
10893 Q0 11013 841 0.756 AK
10893 Q0 20161 842 0.756 AK
10893 Q0 19486 843 0.756 AK
10893 Q0 3252 844 0.756 AK
10893 Q0 29539 845 0.756 AK
10893 Q0 17615 846 0.756 AK
10893 Q0 21615 847 0.756 AK
10893 Q0 7864 848 0.756 AK
10893 Q0 20328 849 0.756 AK
10893 Q0 34613 850 0.756 AK
10893 Q0 13503 851 0.756 AK
10893 Q0 20749 852 0.756 AK
10893 Q0 23968 853 0.756 AK
10893 Q0 34178 854 0.756 AK
10893 Q0 36069 855 0.756 AK
10893 Q0 36062 856 0.756 AK
10893 Q0 25610 857 0.756 AK
10893 Q0 2672 858 0.756 AK
10893 Q0 2359 859 0.756 AK
10893 Q0 34603 860 0.756 AK
10893 Q0 23221 861 0.756 AK
10893 Q0 30198 862 0.756 AK
10893 Q0 16724 863 0.756 AK
10893 Q0 3014 864 0.756 AK
10893 Q0 56 865 0.755 AK
10893 Q0 4088 866 0.755 AK
10893 Q0 37546 867 0.755 AK
10893 Q0 8056 868 0.755 AK
10893 Q0 1037 869 0.755 AK
10893 Q0 19195 870 0.755 AK
10893 Q0 25445 871 0.755 AK
10893 Q0 28179 872 0.755 AK
10893 Q0 34175 873 0.755 AK
10893 Q0 19319 874 0.755 AK
10893 Q0 3406 875 0.755 AK
10893 Q0 21012 876 0.755 AK
10893 Q0 9554 877 0.755 AK
10893 Q0 29229 878 0.755 AK
10893 Q0 27909 879 0.755 AK
10893 Q0 11880 880 0.755 AK
10893 Q0 4166 881 0.755 AK
10893 Q0 36811 882 0.755 AK
10893 Q0 39002 883 0.755 AK
10893 Q0 1778 884 0.755 AK
10893 Q0 21332 885 0.755 AK
10893 Q0 38038 886 0.755 AK
10893 Q0 23310 887 0.755 AK
10893 Q0 35616 888 0.755 AK
10893 Q0 5217 889 0.755 AK
10893 Q0 1287 890 0.755 AK
10893 Q0 25138 891 0.755 AK
10893 Q0 9800 892 0.755 AK
10893 Q0 20957 893 0.755 AK
10893 Q0 18528 894 0.755 AK
10893 Q0 13653 895 0.755 AK
10893 Q0 8851 896 0.755 AK
10893 Q0 24145 897 0.755 AK
10893 Q0 35108 898 0.755 AK
10893 Q0 8604 899 0.755 AK
10893 Q0 32433 900 0.755 AK
10893 Q0 21315 901 0.755 AK
10893 Q0 18981 902 0.755 AK
10893 Q0 25928 903 0.755 AK
10893 Q0 33182 904 0.755 AK
10893 Q0 29522 905 0.755 AK
10893 Q0 14540 906 0.755 AK
10893 Q0 32924 907 0.755 AK
10893 Q0 9269 908 0.755 AK
10893 Q0 37661 909 0.755 AK
10893 Q0 29147 910 0.755 AK
10893 Q0 10054 911 0.755 AK
10893 Q0 4286 912 0.755 AK
10893 Q0 11848 913 0.755 AK
10893 Q0 25269 914 0.755 AK
10893 Q0 7867 915 0.755 AK
10893 Q0 30053 916 0.755 AK
10893 Q0 10807 917 0.755 AK
10893 Q0 22899 918 0.755 AK
10893 Q0 30106 919 0.755 AK
10893 Q0 12392 920 0.755 AK
10893 Q0 28721 921 0.755 AK
10893 Q0 34167 922 0.755 AK
10893 Q0 15764 923 0.755 AK
10893 Q0 1015 924 0.755 AK
10893 Q0 25743 925 0.755 AK
10893 Q0 4404 926 0.755 AK
10893 Q0 33771 927 0.755 AK
10893 Q0 34285 928 0.755 AK
10893 Q0 26019 929 0.755 AK
10893 Q0 33578 930 0.755 AK
10893 Q0 26813 931 0.755 AK
10893 Q0 36326 932 0.755 AK
10893 Q0 21560 933 0.755 AK
10893 Q0 2276 934 0.755 AK
10893 Q0 4043 935 0.755 AK
10893 Q0 4443 936 0.755 AK
10893 Q0 11909 937 0.755 AK
10893 Q0 26958 938 0.755 AK
10893 Q0 26716 939 0.755 AK
10893 Q0 973 940 0.755 AK
10893 Q0 17174 941 0.755 AK
10893 Q0 39632 942 0.755 AK
10893 Q0 6323 943 0.755 AK
10893 Q0 14526 944 0.755 AK
10893 Q0 33640 945 0.755 AK
10893 Q0 1314 946 0.755 AK
10893 Q0 29351 947 0.755 AK
10893 Q0 37163 948 0.754 AK
10893 Q0 7660 949 0.754 AK
10893 Q0 33267 950 0.754 AK
10893 Q0 37337 951 0.754 AK
10893 Q0 34362 952 0.754 AK
10893 Q0 33876 953 0.754 AK
10893 Q0 26379 954 0.754 AK
10893 Q0 31391 955 0.754 AK
10893 Q0 25611 956 0.754 AK
10893 Q0 1126 957 0.754 AK
10893 Q0 36629 958 0.754 AK
10893 Q0 7030 959 0.754 AK
10893 Q0 17399 960 0.754 AK
10893 Q0 27395 961 0.754 AK
10893 Q0 23099 962 0.754 AK
10893 Q0 22915 963 0.754 AK
10893 Q0 20778 964 0.754 AK
10893 Q0 22650 965 0.754 AK
10893 Q0 38392 966 0.754 AK
10893 Q0 9764 967 0.754 AK
10893 Q0 39380 968 0.754 AK
10893 Q0 19663 969 0.754 AK
10893 Q0 5460 970 0.754 AK
10893 Q0 30076 971 0.754 AK
10893 Q0 13244 972 0.754 AK
10893 Q0 25903 973 0.754 AK
10893 Q0 19727 974 0.754 AK
10893 Q0 31515 975 0.754 AK
10893 Q0 3255 976 0.754 AK
10893 Q0 38756 977 0.754 AK
10893 Q0 4679 978 0.754 AK
10893 Q0 22309 979 0.754 AK
10893 Q0 31595 980 0.754 AK
10893 Q0 12717 981 0.754 AK
10893 Q0 38321 982 0.754 AK
10893 Q0 5448 983 0.754 AK
10893 Q0 13896 984 0.754 AK
10893 Q0 19987 985 0.754 AK
10893 Q0 17393 986 0.754 AK
10893 Q0 37476 987 0.754 AK
10893 Q0 38933 988 0.754 AK
10893 Q0 2620 989 0.754 AK
10893 Q0 21897 990 0.754 AK
10893 Q0 15371 991 0.754 AK
10893 Q0 10677 992 0.754 AK
10893 Q0 36162 993 0.754 AK
10893 Q0 32750 994 0.754 AK
10893 Q0 555 995 0.754 AK
10893 Q0 37314 996 0.754 AK
10893 Q0 36710 997 0.754 AK
10893 Q0 21563 998 0.754 AK
10893 Q0 21632 999 0.754 AK
11961 Q0 24267 0 0.858 AK
11961 Q0 26000 1 0.845 AK
11961 Q0 35295 2 0.845 AK
11961 Q0 24847 3 0.844 AK
11961 Q0 38527 4 0.843 AK
11961 Q0 21234 5 0.843 AK
11961 Q0 21884 6 0.841 AK
11961 Q0 25879 7 0.840 AK
11961 Q0 23081 8 0.839 AK
11961 Q0 982 9 0.838 AK
11961 Q0 10103 10 0.836 AK
11961 Q0 3915 11 0.835 AK
11961 Q0 28699 12 0.834 AK
11961 Q0 37186 13 0.833 AK
11961 Q0 19502 14 0.829 AK
11961 Q0 13449 15 0.829 AK
11961 Q0 23476 16 0.829 AK
11961 Q0 16690 17 0.829 AK
11961 Q0 37765 18 0.829 AK
11961 Q0 3668 19 0.827 AK
11961 Q0 13178 20 0.826 AK
11961 Q0 39269 21 0.826 AK
11961 Q0 21021 22 0.826 AK
11961 Q0 24476 23 0.826 AK
11961 Q0 31659 24 0.825 AK
11961 Q0 29169 25 0.825 AK
11961 Q0 8339 26 0.825 AK
11961 Q0 37027 27 0.824 AK
11961 Q0 23272 28 0.823 AK
11961 Q0 30353 29 0.823 AK
11961 Q0 25078 30 0.822 AK
11961 Q0 19986 31 0.822 AK
11961 Q0 7334 32 0.822 AK
11961 Q0 18861 33 0.820 AK
11961 Q0 25552 34 0.820 AK
11961 Q0 17964 35 0.820 AK
11961 Q0 26344 36 0.819 AK
11961 Q0 12542 37 0.819 AK
11961 Q0 5044 38 0.818 AK
11961 Q0 19107 39 0.818 AK
11961 Q0 13558 40 0.818 AK
11961 Q0 17717 41 0.818 AK
11961 Q0 31609 42 0.818 AK
11961 Q0 18014 43 0.817 AK
11961 Q0 25323 44 0.817 AK
11961 Q0 17436 45 0.816 AK
11961 Q0 14937 46 0.816 AK
11961 Q0 3207 47 0.816 AK
11961 Q0 35598 48 0.816 AK
11961 Q0 28834 49 0.816 AK
11961 Q0 6082 50 0.815 AK
11961 Q0 16076 51 0.815 AK
11961 Q0 13366 52 0.815 AK
11961 Q0 12000 53 0.815 AK
11961 Q0 28417 54 0.815 AK
11961 Q0 15076 55 0.814 AK
11961 Q0 26700 56 0.814 AK
11961 Q0 38436 57 0.814 AK
11961 Q0 18593 58 0.813 AK
11961 Q0 11769 59 0.813 AK
11961 Q0 4757 60 0.813 AK
11961 Q0 4923 61 0.813 AK
11961 Q0 11511 62 0.812 AK
11961 Q0 37146 63 0.812 AK
11961 Q0 24428 64 0.812 AK
11961 Q0 21757 65 0.812 AK
11961 Q0 12348 66 0.811 AK
11961 Q0 3212 67 0.811 AK
11961 Q0 32853 68 0.811 AK
11961 Q0 14233 69 0.811 AK
11961 Q0 3202 70 0.811 AK
11961 Q0 6985 71 0.810 AK
11961 Q0 8444 72 0.810 AK
11961 Q0 10530 73 0.810 AK
11961 Q0 33651 74 0.810 AK
11961 Q0 21129 75 0.810 AK
11961 Q0 24768 76 0.809 AK
11961 Q0 35886 77 0.809 AK
11961 Q0 21172 78 0.809 AK
11961 Q0 20548 79 0.809 AK
11961 Q0 11373 80 0.809 AK
11961 Q0 9678 81 0.809 AK
11961 Q0 32889 82 0.808 AK
11961 Q0 19979 83 0.808 AK
11961 Q0 33029 84 0.808 AK
11961 Q0 3069 85 0.808 AK
11961 Q0 15742 86 0.807 AK
11961 Q0 114 87 0.807 AK
11961 Q0 5657 88 0.807 AK
11961 Q0 2885 89 0.807 AK
11961 Q0 36324 90 0.807 AK
11961 Q0 28470 91 0.807 AK
11961 Q0 16257 92 0.807 AK
11961 Q0 30787 93 0.806 AK
11961 Q0 6762 94 0.806 AK
11961 Q0 22362 95 0.806 AK
11961 Q0 23965 96 0.806 AK
11961 Q0 3205 97 0.806 AK
11961 Q0 11773 98 0.806 AK
11961 Q0 12946 99 0.806 AK
11961 Q0 12465 100 0.806 AK
11961 Q0 22822 101 0.806 AK
11961 Q0 30602 102 0.806 AK
11961 Q0 3128 103 0.806 AK
11961 Q0 6669 104 0.806 AK
11961 Q0 26446 105 0.806 AK
11961 Q0 36224 106 0.805 AK
11961 Q0 34368 107 0.805 AK
11961 Q0 8488 108 0.805 AK
11961 Q0 17315 109 0.805 AK
11961 Q0 22661 110 0.805 AK
11961 Q0 31682 111 0.804 AK
11961 Q0 20675 112 0.804 AK
11961 Q0 39253 113 0.804 AK
11961 Q0 22785 114 0.804 AK
11961 Q0 1662 115 0.804 AK
11961 Q0 5955 116 0.804 AK
11961 Q0 18012 117 0.804 AK
11961 Q0 39609 118 0.804 AK
11961 Q0 36659 119 0.803 AK
11961 Q0 39131 120 0.803 AK
11961 Q0 18756 121 0.803 AK
11961 Q0 22677 122 0.803 AK
11961 Q0 16466 123 0.803 AK
11961 Q0 23594 124 0.803 AK
11961 Q0 34270 125 0.803 AK
11961 Q0 19802 126 0.803 AK
11961 Q0 38004 127 0.803 AK
11961 Q0 19546 128 0.803 AK
11961 Q0 618 129 0.803 AK
11961 Q0 11612 130 0.803 AK
11961 Q0 8731 131 0.802 AK
11961 Q0 39564 132 0.802 AK
11961 Q0 16737 133 0.802 AK
11961 Q0 5796 134 0.802 AK
11961 Q0 31669 135 0.802 AK
11961 Q0 12010 136 0.802 AK
11961 Q0 4059 137 0.802 AK
11961 Q0 32435 138 0.802 AK
11961 Q0 28944 139 0.801 AK
11961 Q0 21377 140 0.801 AK
11961 Q0 26113 141 0.801 AK
11961 Q0 11587 142 0.801 AK
11961 Q0 15858 143 0.801 AK
11961 Q0 26348 144 0.801 AK
11961 Q0 19715 145 0.800 AK
11961 Q0 12168 146 0.800 AK
11961 Q0 38746 147 0.800 AK
11961 Q0 34009 148 0.800 AK
11961 Q0 13946 149 0.800 AK
11961 Q0 23707 150 0.800 AK
11961 Q0 1178 151 0.800 AK
11961 Q0 2654 152 0.800 AK
11961 Q0 23481 153 0.800 AK
11961 Q0 9817 154 0.800 AK
11961 Q0 35889 155 0.800 AK
11961 Q0 14390 156 0.800 AK
11961 Q0 33451 157 0.800 AK
11961 Q0 19806 158 0.800 AK
11961 Q0 9065 159 0.799 AK
11961 Q0 28916 160 0.799 AK
11961 Q0 38428 161 0.799 AK
11961 Q0 10658 162 0.799 AK
11961 Q0 1967 163 0.799 AK
11961 Q0 22779 164 0.799 AK
11961 Q0 32531 165 0.799 AK
11961 Q0 9652 166 0.799 AK
11961 Q0 27856 167 0.799 AK
11961 Q0 30079 168 0.799 AK
11961 Q0 20755 169 0.798 AK
11961 Q0 27637 170 0.798 AK
11961 Q0 23206 171 0.798 AK
11961 Q0 9655 172 0.798 AK
11961 Q0 9941 173 0.798 AK
11961 Q0 39694 174 0.798 AK
11961 Q0 23721 175 0.798 AK
11961 Q0 25160 176 0.798 AK
11961 Q0 19597 176 0.798 AK
11961 Q0 37437 178 0.798 AK
11961 Q0 1233 179 0.798 AK
11961 Q0 32510 180 0.798 AK
11961 Q0 27270 181 0.798 AK
11961 Q0 31540 182 0.798 AK
11961 Q0 39764 183 0.798 AK
11961 Q0 26007 184 0.798 AK
11961 Q0 16618 185 0.797 AK
11961 Q0 9756 186 0.797 AK
11961 Q0 26018 187 0.797 AK
11961 Q0 22829 188 0.797 AK
11961 Q0 6070 189 0.797 AK
11961 Q0 2535 190 0.797 AK
11961 Q0 13800 191 0.797 AK
11961 Q0 6115 192 0.797 AK
11961 Q0 12983 193 0.797 AK
11961 Q0 28760 194 0.797 AK
11961 Q0 31304 195 0.797 AK
11961 Q0 13235 196 0.797 AK
11961 Q0 13754 197 0.797 AK
11961 Q0 31321 198 0.797 AK
11961 Q0 20642 199 0.797 AK
11961 Q0 21505 200 0.797 AK
11961 Q0 29708 201 0.797 AK
11961 Q0 29373 202 0.797 AK
11961 Q0 26914 203 0.797 AK
11961 Q0 12566 204 0.797 AK
11961 Q0 34105 205 0.797 AK
11961 Q0 20490 206 0.796 AK
11961 Q0 6231 207 0.796 AK
11961 Q0 10030 208 0.796 AK
11961 Q0 31018 209 0.796 AK
11961 Q0 37148 210 0.796 AK
11961 Q0 12106 211 0.796 AK
11961 Q0 29101 212 0.796 AK
11961 Q0 21656 213 0.796 AK
11961 Q0 4933 214 0.796 AK
11961 Q0 21421 215 0.796 AK
11961 Q0 4658 216 0.796 AK
11961 Q0 7330 217 0.796 AK
11961 Q0 30320 218 0.796 AK
11961 Q0 20992 219 0.796 AK
11961 Q0 10989 220 0.796 AK
11961 Q0 33348 221 0.796 AK
11961 Q0 11757 222 0.796 AK
11961 Q0 21780 223 0.796 AK
11961 Q0 2717 224 0.796 AK
11961 Q0 878 225 0.796 AK
11961 Q0 22879 226 0.796 AK
11961 Q0 14720 227 0.796 AK
11961 Q0 9415 228 0.795 AK
11961 Q0 16597 229 0.795 AK
11961 Q0 20074 230 0.795 AK
11961 Q0 35038 231 0.795 AK
11961 Q0 11004 232 0.795 AK
11961 Q0 1353 233 0.795 AK
11961 Q0 7146 234 0.795 AK
11961 Q0 9932 235 0.795 AK
11961 Q0 38659 236 0.795 AK
11961 Q0 25086 237 0.795 AK
11961 Q0 11961 238 0.795 AK
11961 Q0 429 239 0.795 AK
11961 Q0 4358 240 0.795 AK
11961 Q0 8124 241 0.794 AK
11961 Q0 21486 242 0.794 AK
11961 Q0 7604 243 0.794 AK
11961 Q0 24287 244 0.794 AK
11961 Q0 20775 245 0.794 AK
11961 Q0 3807 246 0.794 AK
11961 Q0 35879 247 0.794 AK
11961 Q0 37041 248 0.794 AK
11961 Q0 17836 249 0.794 AK
11961 Q0 32725 250 0.794 AK
11961 Q0 9214 251 0.794 AK
11961 Q0 26953 252 0.794 AK
11961 Q0 630 253 0.794 AK
11961 Q0 16459 254 0.794 AK
11961 Q0 10999 255 0.794 AK
11961 Q0 25739 256 0.794 AK
11961 Q0 27831 257 0.794 AK
11961 Q0 16777 258 0.794 AK
11961 Q0 29886 259 0.794 AK
11961 Q0 19304 260 0.794 AK
11961 Q0 26133 261 0.793 AK
11961 Q0 15644 262 0.793 AK
11961 Q0 8027 263 0.793 AK
11961 Q0 38098 264 0.793 AK
11961 Q0 39057 265 0.793 AK
11961 Q0 38695 266 0.793 AK
11961 Q0 37386 267 0.793 AK
11961 Q0 8466 268 0.793 AK
11961 Q0 34789 269 0.793 AK
11961 Q0 27876 270 0.793 AK
11961 Q0 32463 271 0.793 AK
11961 Q0 29574 272 0.793 AK
11961 Q0 8570 273 0.793 AK
11961 Q0 36776 274 0.793 AK
11961 Q0 26968 275 0.793 AK
11961 Q0 38547 276 0.793 AK
11961 Q0 36886 277 0.793 AK
11961 Q0 33347 278 0.793 AK
11961 Q0 22812 279 0.793 AK
11961 Q0 13961 280 0.793 AK
11961 Q0 3323 281 0.793 AK
11961 Q0 32415 282 0.793 AK
11961 Q0 9456 283 0.793 AK
11961 Q0 37666 284 0.793 AK
11961 Q0 27655 285 0.793 AK
11961 Q0 28151 286 0.793 AK
11961 Q0 35030 287 0.793 AK
11961 Q0 38421 288 0.793 AK
11961 Q0 10716 289 0.793 AK
11961 Q0 6654 290 0.792 AK
11961 Q0 34428 291 0.792 AK
11961 Q0 34257 292 0.792 AK
11961 Q0 829 293 0.792 AK
11961 Q0 17480 294 0.792 AK
11961 Q0 34734 295 0.792 AK
11961 Q0 6595 296 0.792 AK
11961 Q0 29235 297 0.792 AK
11961 Q0 24614 298 0.792 AK
11961 Q0 14919 299 0.792 AK
11961 Q0 987 300 0.792 AK
11961 Q0 35647 301 0.792 AK
11961 Q0 6817 302 0.792 AK
11961 Q0 215 303 0.792 AK
11961 Q0 12654 304 0.792 AK
11961 Q0 5701 305 0.792 AK
11961 Q0 30917 306 0.792 AK
11961 Q0 5816 307 0.792 AK
11961 Q0 7885 308 0.792 AK
11961 Q0 35399 309 0.792 AK
11961 Q0 23942 310 0.792 AK
11961 Q0 7162 311 0.792 AK
11961 Q0 39259 312 0.792 AK
11961 Q0 13960 313 0.791 AK
11961 Q0 29289 314 0.791 AK
11961 Q0 37055 315 0.791 AK
11961 Q0 23458 316 0.791 AK
11961 Q0 18179 317 0.791 AK
11961 Q0 31346 318 0.791 AK
11961 Q0 32906 319 0.791 AK
11961 Q0 29223 320 0.791 AK
11961 Q0 12735 321 0.791 AK
11961 Q0 39359 322 0.791 AK
11961 Q0 23337 323 0.791 AK
11961 Q0 32449 324 0.791 AK
11961 Q0 26762 325 0.791 AK
11961 Q0 20250 326 0.791 AK
11961 Q0 20130 327 0.791 AK
11961 Q0 39995 328 0.791 AK
11961 Q0 9202 329 0.791 AK
11961 Q0 11422 330 0.790 AK
11961 Q0 24068 331 0.790 AK
11961 Q0 31633 332 0.790 AK
11961 Q0 25751 333 0.790 AK
11961 Q0 10749 334 0.790 AK
11961 Q0 25287 335 0.790 AK
11961 Q0 29158 336 0.790 AK
11961 Q0 26084 337 0.790 AK
11961 Q0 34199 338 0.790 AK
11961 Q0 32286 339 0.790 AK
11961 Q0 21745 340 0.790 AK
11961 Q0 31556 341 0.790 AK
11961 Q0 7754 342 0.790 AK
11961 Q0 22544 343 0.790 AK
11961 Q0 23501 344 0.790 AK
11961 Q0 8564 345 0.790 AK
11961 Q0 3630 346 0.790 AK
11961 Q0 22175 347 0.790 AK
11961 Q0 22444 348 0.790 AK
11961 Q0 30564 349 0.790 AK
11961 Q0 11332 350 0.790 AK
11961 Q0 22135 351 0.790 AK
11961 Q0 26130 352 0.790 AK
11961 Q0 10440 353 0.790 AK
11961 Q0 38151 354 0.790 AK
11961 Q0 13073 355 0.789 AK
11961 Q0 4689 356 0.789 AK
11961 Q0 26265 357 0.789 AK
11961 Q0 37214 358 0.789 AK
11961 Q0 17009 359 0.789 AK
11961 Q0 37450 360 0.789 AK
11961 Q0 18504 361 0.789 AK
11961 Q0 33282 362 0.789 AK
11961 Q0 34873 363 0.789 AK
11961 Q0 23307 364 0.789 AK
11961 Q0 18057 365 0.789 AK
11961 Q0 14170 366 0.789 AK
11961 Q0 5752 367 0.789 AK
11961 Q0 24406 368 0.789 AK
11961 Q0 1016 369 0.789 AK
11961 Q0 21192 370 0.789 AK
11961 Q0 36339 371 0.789 AK
11961 Q0 27633 372 0.789 AK
11961 Q0 36888 373 0.789 AK
11961 Q0 571 374 0.789 AK
11961 Q0 8436 375 0.789 AK
11961 Q0 3386 376 0.789 AK
11961 Q0 29233 377 0.789 AK
11961 Q0 7586 378 0.789 AK
11961 Q0 19780 379 0.789 AK
11961 Q0 3591 380 0.789 AK
11961 Q0 3877 381 0.789 AK
11961 Q0 21015 382 0.789 AK
11961 Q0 15947 383 0.789 AK
11961 Q0 31013 384 0.789 AK
11961 Q0 13265 385 0.789 AK
11961 Q0 1032 386 0.789 AK
11961 Q0 28907 387 0.789 AK
11961 Q0 29179 388 0.788 AK
11961 Q0 14161 389 0.788 AK
11961 Q0 28308 390 0.788 AK
11961 Q0 18120 391 0.788 AK
11961 Q0 20255 392 0.788 AK
11961 Q0 13956 393 0.788 AK
11961 Q0 10743 394 0.788 AK
11961 Q0 8624 395 0.788 AK
11961 Q0 13812 396 0.788 AK
11961 Q0 25609 397 0.788 AK
11961 Q0 18588 398 0.788 AK
11961 Q0 18392 399 0.788 AK
11961 Q0 33056 400 0.788 AK
11961 Q0 24731 401 0.788 AK
11961 Q0 32693 402 0.788 AK
11961 Q0 38791 403 0.788 AK
11961 Q0 38074 404 0.788 AK
11961 Q0 38479 405 0.788 AK
11961 Q0 21260 406 0.788 AK
11961 Q0 5643 407 0.788 AK
11961 Q0 19182 408 0.788 AK
11961 Q0 10113 409 0.788 AK
11961 Q0 8224 410 0.788 AK
11961 Q0 32572 411 0.788 AK
11961 Q0 26119 412 0.788 AK
11961 Q0 21522 413 0.788 AK
11961 Q0 30575 414 0.788 AK
11961 Q0 6450 415 0.788 AK
11961 Q0 25645 416 0.788 AK
11961 Q0 20373 417 0.788 AK
11961 Q0 6358 418 0.788 AK
11961 Q0 21612 419 0.788 AK
11961 Q0 17659 420 0.788 AK
11961 Q0 6044 421 0.788 AK
11961 Q0 30070 422 0.788 AK
11961 Q0 24779 423 0.787 AK
11961 Q0 37141 424 0.787 AK
11961 Q0 30015 425 0.787 AK
11961 Q0 23274 426 0.787 AK
11961 Q0 27446 427 0.787 AK
11961 Q0 13402 428 0.787 AK
11961 Q0 2353 429 0.787 AK
11961 Q0 11151 430 0.787 AK
11961 Q0 242 431 0.787 AK
11961 Q0 35276 432 0.787 AK
11961 Q0 33637 433 0.787 AK
11961 Q0 33588 434 0.787 AK
11961 Q0 25848 435 0.787 AK
11961 Q0 26162 436 0.787 AK
11961 Q0 13472 437 0.787 AK
11961 Q0 38494 438 0.787 AK
11961 Q0 6839 439 0.787 AK
11961 Q0 11792 440 0.787 AK
11961 Q0 28020 441 0.787 AK
11961 Q0 19160 442 0.787 AK
11961 Q0 23223 443 0.787 AK
11961 Q0 19088 444 0.787 AK
11961 Q0 32932 445 0.787 AK
11961 Q0 10476 446 0.787 AK
11961 Q0 20888 447 0.787 AK
11961 Q0 17493 448 0.787 AK
11961 Q0 33153 449 0.786 AK
11961 Q0 3249 450 0.786 AK
11961 Q0 11236 451 0.786 AK
11961 Q0 16771 452 0.786 AK
11961 Q0 36612 453 0.786 AK
11961 Q0 7781 454 0.786 AK
11961 Q0 18703 455 0.786 AK
11961 Q0 6543 456 0.786 AK
11961 Q0 20563 457 0.786 AK
11961 Q0 4453 458 0.786 AK
11961 Q0 29528 459 0.786 AK
11961 Q0 13002 460 0.786 AK
11961 Q0 26413 461 0.786 AK
11961 Q0 6138 462 0.786 AK
11961 Q0 8296 463 0.786 AK
11961 Q0 26567 464 0.786 AK
11961 Q0 23502 465 0.786 AK
11961 Q0 16131 466 0.786 AK
11961 Q0 3068 467 0.786 AK
11961 Q0 4690 468 0.786 AK
11961 Q0 25427 469 0.786 AK
11961 Q0 5324 470 0.786 AK
11961 Q0 2873 471 0.786 AK
11961 Q0 35464 472 0.786 AK
11961 Q0 15621 473 0.786 AK
11961 Q0 35576 474 0.786 AK
11961 Q0 25546 475 0.786 AK
11961 Q0 9983 476 0.786 AK
11961 Q0 33254 477 0.786 AK
11961 Q0 11858 478 0.786 AK
11961 Q0 29136 479 0.786 AK
11961 Q0 30630 480 0.786 AK
11961 Q0 28551 481 0.786 AK
11961 Q0 30450 482 0.786 AK
11961 Q0 29989 483 0.786 AK
11961 Q0 11566 484 0.786 AK
11961 Q0 36751 485 0.786 AK
11961 Q0 7621 486 0.786 AK
11961 Q0 32439 487 0.786 AK
11961 Q0 36476 488 0.786 AK
11961 Q0 29562 489 0.786 AK
11961 Q0 5621 490 0.786 AK
11961 Q0 15141 491 0.786 AK
11961 Q0 11485 492 0.785 AK
11961 Q0 10311 493 0.785 AK
11961 Q0 20375 494 0.785 AK
11961 Q0 12824 495 0.785 AK
11961 Q0 15622 496 0.785 AK
11961 Q0 16333 497 0.785 AK
11961 Q0 2307 498 0.785 AK
11961 Q0 18664 499 0.785 AK
11961 Q0 5396 500 0.785 AK
11961 Q0 19929 501 0.785 AK
11961 Q0 37347 502 0.785 AK
11961 Q0 4363 503 0.785 AK
11961 Q0 35869 504 0.785 AK
11961 Q0 26407 505 0.785 AK
11961 Q0 6468 506 0.785 AK
11961 Q0 7965 507 0.785 AK
11961 Q0 16451 508 0.785 AK
11961 Q0 26250 509 0.785 AK
11961 Q0 26892 510 0.785 AK
11961 Q0 10971 511 0.785 AK
11961 Q0 35137 512 0.785 AK
11961 Q0 39710 513 0.785 AK
11961 Q0 7667 514 0.785 AK
11961 Q0 23201 515 0.785 AK
11961 Q0 38683 516 0.785 AK
11961 Q0 36129 517 0.785 AK
11961 Q0 28935 518 0.785 AK
11961 Q0 856 519 0.785 AK
11961 Q0 11879 520 0.785 AK
11961 Q0 27326 521 0.785 AK
11961 Q0 4869 522 0.785 AK
11961 Q0 20661 523 0.785 AK
11961 Q0 36172 524 0.785 AK
11961 Q0 1026 525 0.785 AK
11961 Q0 20057 526 0.785 AK
11961 Q0 27580 527 0.785 AK
11961 Q0 33708 528 0.785 AK
11961 Q0 20308 529 0.785 AK
11961 Q0 20165 530 0.785 AK
11961 Q0 26405 531 0.785 AK
11961 Q0 37859 532 0.785 AK
11961 Q0 11244 533 0.784 AK
11961 Q0 14909 534 0.784 AK
11961 Q0 36678 535 0.784 AK
11961 Q0 32344 536 0.784 AK
11961 Q0 20441 537 0.784 AK
11961 Q0 30730 538 0.784 AK
11961 Q0 28103 539 0.784 AK
11961 Q0 1863 540 0.784 AK
11961 Q0 34113 541 0.784 AK
11961 Q0 4094 542 0.784 AK
11961 Q0 11747 543 0.784 AK
11961 Q0 2306 544 0.784 AK
11961 Q0 14663 545 0.784 AK
11961 Q0 25194 546 0.784 AK
11961 Q0 974 547 0.784 AK
11961 Q0 36998 548 0.784 AK
11961 Q0 14693 549 0.784 AK
11961 Q0 29633 550 0.784 AK
11961 Q0 5080 551 0.784 AK
11961 Q0 6843 552 0.784 AK
11961 Q0 33893 553 0.784 AK
11961 Q0 20231 554 0.784 AK
11961 Q0 19172 555 0.784 AK
11961 Q0 23329 556 0.784 AK
11961 Q0 4439 557 0.784 AK
11961 Q0 10728 558 0.784 AK
11961 Q0 8860 559 0.784 AK
11961 Q0 31251 560 0.784 AK
11961 Q0 35758 561 0.784 AK
11961 Q0 25617 562 0.784 AK
11961 Q0 19608 563 0.784 AK
11961 Q0 22483 564 0.784 AK
11961 Q0 31221 565 0.784 AK
11961 Q0 2073 566 0.784 AK
11961 Q0 27302 567 0.784 AK
11961 Q0 28548 568 0.784 AK
11961 Q0 15503 569 0.784 AK
11961 Q0 4567 570 0.784 AK
11961 Q0 10434 571 0.784 AK
11961 Q0 12612 572 0.783 AK
11961 Q0 11504 573 0.783 AK
